Temperature	Date	Time
19	20/02/2022	15:03:09.582300
19	20/02/2022	15:13:09.939646
19	20/02/2022	15:23:10.297013
19	20/02/2022	15:33:10.654504
19	20/02/2022	15:43:10.912979
19	20/02/2022	15:53:11.178317
19	20/02/2022	16:03:11.446198
19	20/02/2022	16:13:11.803457
19	20/02/2022	16:23:12.160944
19	20/02/2022	16:33:12.518143
19	20/02/2022	16:43:12.875370
19	20/02/2022	16:53:13.141813
20	20/02/2022	17:03:13.499144
20	20/02/2022	17:13:13.856346
20	20/02/2022	17:23:14.213559
20	20/02/2022	17:33:14.570888
20	20/02/2022	17:43:14.845199
20	20/02/2022	17:53:17.461424
20	20/02/2022	18:03:17.818779
20	20/02/2022	18:13:18.176149
20	20/02/2022	18:23:18.533593
20	20/02/2022	18:33:18.890759
20	20/02/2022	18:43:19.248123
20	20/02/2022	18:53:19.518117
20	20/02/2022	19:03:19.875457
20	20/02/2022	19:13:20.137733
21	20/02/2022	19:23:20.494898
20	20/02/2022	19:33:20.852245
21	20/02/2022	19:43:21.209606
21	20/02/2022	19:53:21.566981
21	20/02/2022	20:03:21.924314
21	20/02/2022	20:13:22.281709
21	20/02/2022	20:23:22.639069
21	20/02/2022	20:33:22.996566
21	20/02/2022	20:43:23.353963
21	20/02/2022	20:53:23.711383
21	20/02/2022	21:03:24.068755
21	20/02/2022	21:13:24.333919
21	20/02/2022	21:23:24.591738
21	20/02/2022	21:33:24.948975
21	20/02/2022	21:43:25.306253
21	20/02/2022	21:53:25.663473
21	20/02/2022	22:03:26.020827
20	20/02/2022	22:13:26.297377
20	20/02/2022	22:23:26.654746
20	20/02/2022	22:33:27.012150
19	20/02/2022	22:43:27.369554
19	20/02/2022	22:53:27.727807
19	20/02/2022	23:03:28.086001
19	20/02/2022	23:13:28.443203
20	20/02/2022	23:23:28.800478
20	20/02/2022	23:33:29.158650
20	20/02/2022	23:43:29.418256
20	20/02/2022	23:53:29.718365
20	21/02/2022	00:03:30.075698
20	21/02/2022	00:13:30.433016
20	21/02/2022	00:23:30.790369
20	21/02/2022	00:33:31.147679
20	21/02/2022	00:43:33.681508
20	21/02/2022	00:53:33.988931
20	21/02/2022	01:03:34.346133
20	21/02/2022	01:13:34.703450
20	21/02/2022	01:23:35.060774
20	21/02/2022	01:33:35.333798
20	21/02/2022	01:43:35.691099
20	21/02/2022	01:53:36.049325
20	21/02/2022	02:03:36.363933
20	21/02/2022	02:13:36.721399
20	21/02/2022	02:23:37.029150
20	21/02/2022	02:33:37.287334
20	21/02/2022	02:43:37.644682
20	21/02/2022	02:53:38.001923
20	21/02/2022	03:03:38.359107
20	21/02/2022	03:13:38.716336
20	21/02/2022	03:23:39.073445
20	21/02/2022	03:33:39.430737
20	21/02/2022	03:43:39.787979
20	21/02/2022	03:53:40.145251
20	21/02/2022	04:03:40.415344
20	21/02/2022	04:13:40.690245
19	21/02/2022	04:23:41.047517
19	21/02/2022	04:33:41.404665
19	21/02/2022	04:43:41.762033
18	21/02/2022	04:53:42.119426
18	21/02/2022	05:03:42.476699
18	21/02/2022	05:13:42.833648
18	21/02/2022	05:23:43.190909
18	21/02/2022	05:33:43.548125
17	21/02/2022	05:43:43.905517
18	21/02/2022	05:53:44.262785
18	21/02/2022	06:03:44.523837
18	21/02/2022	06:13:44.881175
19	21/02/2022	06:23:45.238451
19	21/02/2022	06:33:45.595718
19	21/02/2022	06:43:45.952964
19	21/02/2022	06:53:46.310253
19	21/02/2022	07:03:46.667481
