Temperature	Date	Time
21	06/03/2022	00:39:56.098446
21	06/03/2022	00:49:56.455048
20	06/03/2022	00:59:56.812268
20	06/03/2022	01:09:57.169008
20	06/03/2022	01:19:57.526229
19	06/03/2022	01:29:57.883474
20	06/03/2022	01:39:58.142736
20	06/03/2022	01:49:58.469303
20	06/03/2022	01:59:58.820960
20	06/03/2022	02:09:59.177555
20	06/03/2022	02:19:59.534884
20	06/03/2022	02:29:59.891496
20	06/03/2022	02:40:00.241008
20	06/03/2022	02:50:00.598223
20	06/03/2022	03:00:00.955395
20	06/03/2022	03:10:01.310990
20	06/03/2022	03:20:01.585391
20	06/03/2022	03:30:01.942142
20	06/03/2022	03:40:02.201803
20	06/03/2022	03:50:02.496661
19	06/03/2022	04:00:02.755625
19	06/03/2022	04:10:03.112881
19	06/03/2022	04:20:03.374045
19	06/03/2022	04:30:03.730662
19	06/03/2022	04:40:03.989467
19	06/03/2022	04:50:04.247316
19	06/03/2022	05:00:04.604561
18	06/03/2022	05:10:04.961169
18	06/03/2022	05:20:05.317801
18	06/03/2022	05:30:05.675013
18	06/03/2022	05:40:05.947517
18	06/03/2022	05:50:06.300994
18	06/03/2022	06:00:06.561077
18	06/03/2022	06:10:06.918105
18	06/03/2022	06:20:07.188888
18	06/03/2022	06:30:07.546139
18	06/03/2022	06:40:07.814227
17	06/03/2022	06:50:08.171541
17	06/03/2022	07:00:08.520617
18	06/03/2022	07:10:08.876772
18	06/03/2022	07:20:09.132857
18	06/03/2022	07:30:09.490419
18	06/03/2022	07:40:09.754257
18	06/03/2022	07:50:10.027206
19	06/03/2022	08:00:10.301925
19	06/03/2022	08:10:10.659170
19	06/03/2022	08:20:10.966722
19	06/03/2022	08:30:11.227104
19	06/03/2022	08:40:11.580885
19	06/03/2022	08:50:11.883363
19	06/03/2022	09:00:12.240634
19	06/03/2022	09:10:12.598320
19	06/03/2022	09:20:12.950464
19	06/03/2022	09:30:13.307509
19	06/03/2022	09:40:13.572561
19	06/03/2022	09:50:13.929587
19	06/03/2022	10:00:14.286865
19	06/03/2022	10:10:14.600478
19	06/03/2022	10:20:14.950896
19	06/03/2022	10:30:15.307502
19	06/03/2022	10:40:15.571725
19	06/03/2022	10:50:15.834363
19	06/03/2022	11:00:18.358664
19	06/03/2022	11:10:18.711050
19	06/03/2022	11:20:19.068349
19	06/03/2022	11:30:19.411252
19	06/03/2022	11:40:19.768583
19	06/03/2022	11:50:20.040630
19	06/03/2022	12:00:20.303258
19	06/03/2022	12:10:20.659127
19	06/03/2022	12:20:20.921907
19	06/03/2022	12:30:21.277752
19	06/03/2022	12:40:21.633556
19	06/03/2022	12:50:24.197031
19	06/03/2022	13:00:24.472413
19	06/03/2022	13:10:24.828247
19	06/03/2022	13:20:25.184076
19	06/03/2022	13:30:25.539887
19	06/03/2022	13:40:25.895751
19	06/03/2022	13:50:26.163526
19	06/03/2022	14:00:26.438954
19	06/03/2022	14:10:26.698013
19	06/03/2022	14:20:26.999701
19	06/03/2022	14:30:27.295568
19	06/03/2022	14:40:27.554390
19	06/03/2022	14:50:27.910223
19	06/03/2022	15:00:28.176073
19	06/03/2022	15:10:28.439734
19	06/03/2022	15:20:28.795587
19	06/03/2022	15:30:29.151412
20	06/03/2022	15:40:29.429586
20	06/03/2022	15:50:29.785434
20	06/03/2022	16:00:32.304372
20	06/03/2022	16:10:32.660227
20	06/03/2022	16:20:32.999757
20	06/03/2022	16:30:33.355630
20	06/03/2022	16:40:33.711493
20	06/03/2022	16:50:34.067333
20	06/03/2022	17:00:34.325326
20	06/03/2022	17:10:34.617590
20	06/03/2022	17:20:34.882985
20	06/03/2022	17:30:35.238818
21	06/03/2022	17:40:35.589640
21	06/03/2022	17:50:35.945588
21	06/03/2022	18:00:36.301435
21	06/03/2022	18:10:36.559782
21	06/03/2022	18:20:36.915621
21	06/03/2022	18:30:37.270005
21	06/03/2022	18:40:37.532254
21	06/03/2022	18:50:37.888538
21	06/03/2022	19:00:38.154542
21	06/03/2022	19:10:38.493234
21	06/03/2022	19:20:38.760165
21	06/03/2022	19:30:39.116713
21	06/03/2022	19:40:39.472857
22	06/03/2022	19:50:39.828989
22	06/03/2022	20:00:40.120438
22	06/03/2022	20:10:40.377060
22	06/03/2022	20:20:40.717581
22	06/03/2022	20:30:41.074102
22	06/03/2022	20:40:41.430191
22	06/03/2022	20:50:41.786087
22	06/03/2022	21:00:42.143436
22	06/03/2022	21:10:42.500307
22	06/03/2022	21:20:42.850983
22	06/03/2022	21:30:43.150322
22	06/03/2022	21:40:43.507474
22	06/03/2022	21:50:43.774060
22	06/03/2022	22:00:44.131536
22	06/03/2022	22:10:44.481048
22	06/03/2022	22:20:44.838265
22	06/03/2022	22:30:45.195312
22	06/03/2022	22:40:45.552766
22	06/03/2022	22:50:45.827939
22	06/03/2022	23:00:46.088152
22	06/03/2022	23:10:46.346973
22	06/03/2022	23:20:46.701100
22	06/03/2022	23:30:47.000661
21	06/03/2022	23:40:49.616183
21	06/03/2022	23:50:49.974733
22	07/03/2022	00:00:50.331987
22	07/03/2022	00:10:50.687926
22	07/03/2022	00:20:51.043719
22	07/03/2022	00:30:51.303295
22	07/03/2022	00:40:51.659298
22	07/03/2022	00:50:52.015143
22	07/03/2022	01:00:52.304493
21	07/03/2022	01:10:52.633020
22	07/03/2022	01:20:52.902474
22	07/03/2022	01:30:53.161074
22	07/03/2022	01:40:53.418338
22	07/03/2022	01:50:53.775560
22	07/03/2022	02:00:54.132469
22	07/03/2022	02:10:54.493944
21	07/03/2022	02:20:54.758178
21	07/03/2022	02:30:55.115483
21	07/03/2022	02:40:55.470941
21	07/03/2022	02:50:55.813771
21	07/03/2022	03:00:56.171097
21	07/03/2022	03:10:56.528335
21	07/03/2022	03:20:56.885835
21	07/03/2022	03:30:57.240816
21	07/03/2022	03:40:57.500989
20	07/03/2022	03:50:57.858347
20	07/03/2022	04:00:58.131746
20	07/03/2022	04:10:58.489566
19	07/03/2022	04:20:58.839829
19	07/03/2022	04:30:59.096147
19	07/03/2022	04:40:59.410988
19	07/03/2022	04:50:59.768435
19	07/03/2022	05:01:00.039973
19	07/03/2022	05:11:00.305632
19	07/03/2022	05:21:00.566796
19	07/03/2022	05:31:00.924281
18	07/03/2022	05:41:01.268363
18	07/03/2022	05:51:01.529386
18	07/03/2022	06:01:01.880875
19	07/03/2022	06:11:02.209698
19	07/03/2022	06:21:02.471637
19	07/03/2022	06:31:02.828854
19	07/03/2022	06:41:03.185761
19	07/03/2022	06:51:03.446933
19	07/03/2022	07:01:03.804506
19	07/03/2022	07:11:04.085782
19	07/03/2022	07:21:06.701407
19	07/03/2022	07:31:06.963533
19	07/03/2022	07:41:07.234805
19	07/03/2022	07:51:09.850553
19	07/03/2022	08:01:10.208072
19	07/03/2022	08:11:10.565428
19	07/03/2022	08:21:10.922793
19	07/03/2022	08:31:11.186485
19	07/03/2022	08:41:11.544033
19	07/03/2022	08:51:16.415675
19	07/03/2022	09:01:16.674133
19	07/03/2022	09:11:17.030839
19	07/03/2022	09:21:17.388406
19	07/03/2022	09:31:17.745834
19	07/03/2022	09:41:18.100959
19	07/03/2022	09:51:18.458105
19	07/03/2022	10:01:18.815642
19	07/03/2022	10:11:19.172544
19	07/03/2022	10:21:19.521037
19	07/03/2022	10:31:19.878536
19	07/03/2022	10:41:20.152291
19	07/03/2022	10:51:20.509872
19	07/03/2022	11:01:20.867367
19	07/03/2022	11:11:21.134283
19	07/03/2022	11:21:21.396260
19	07/03/2022	11:31:21.753743
19	07/03/2022	11:41:22.017825
19	07/03/2022	11:51:22.375351
20	07/03/2022	12:01:22.732838
20	07/03/2022	12:11:22.991064
20	07/03/2022	12:21:23.331317
20	07/03/2022	12:31:23.604114
20	07/03/2022	12:41:23.961624
20	07/03/2022	12:51:24.305583
20	07/03/2022	13:01:24.574256
21	07/03/2022	13:11:24.931925
21	07/03/2022	13:21:25.194905
20	07/03/2022	13:31:25.550415
20	07/03/2022	13:41:25.907635
20	07/03/2022	13:51:26.261108
20	07/03/2022	14:01:26.519325
20	07/03/2022	14:11:26.876678
20	07/03/2022	14:21:27.234228
20	07/03/2022	14:31:27.506972
20	07/03/2022	14:41:27.860337
20	07/03/2022	14:51:28.144180
21	07/03/2022	15:01:28.405084
21	07/03/2022	15:11:28.762613
21	07/03/2022	15:21:29.120055
21	07/03/2022	15:31:29.477043
21	07/03/2022	15:41:29.833148
21	07/03/2022	15:51:30.189190
21	07/03/2022	16:01:30.463080
21	07/03/2022	16:11:30.735540
21	07/03/2022	16:21:31.091387
21	07/03/2022	16:31:31.439663
21	07/03/2022	16:41:31.795619
21	07/03/2022	16:51:34.409054
21	07/03/2022	17:01:34.764933
21	07/03/2022	17:11:35.120840
21	07/03/2022	17:21:35.469671
21	07/03/2022	17:31:35.809613
22	07/03/2022	17:41:36.070383
22	07/03/2022	17:51:36.329601
22	07/03/2022	18:01:36.685481
21	07/03/2022	18:11:37.041304
21	07/03/2022	18:21:37.393131
22	07/03/2022	18:31:37.749008
22	07/03/2022	18:41:38.104870
22	07/03/2022	18:51:38.460677
22	07/03/2022	19:01:38.816524
22	07/03/2022	19:11:39.172358
22	07/03/2022	19:21:39.528201
22	07/03/2022	19:31:39.873721
22	07/03/2022	19:41:40.229583
22	07/03/2022	19:51:40.499591
22	07/03/2022	20:01:40.855549
22	07/03/2022	20:11:41.130666
22	07/03/2022	20:21:41.486508
22	07/03/2022	20:31:41.804028
22	07/03/2022	20:41:42.159868
22	07/03/2022	20:51:42.452585
22	07/03/2022	21:01:42.808446
22	07/03/2022	21:11:43.069619
22	07/03/2022	21:21:43.425492
22	07/03/2022	21:31:43.781323
21	07/03/2022	21:41:44.137193
22	07/03/2022	21:51:44.395896
22	07/03/2022	22:01:44.751770
22	07/03/2022	22:11:45.107636
22	07/03/2022	22:21:45.374455
21	07/03/2022	22:31:45.729589
21	07/03/2022	22:41:45.988231
21	07/03/2022	22:51:46.344122
21	07/03/2022	23:01:46.699962
21	07/03/2022	23:11:46.999720
21	07/03/2022	23:21:49.612673
21	07/03/2022	23:31:49.873785
21	07/03/2022	23:41:50.229764
21	07/03/2022	23:51:50.503004
20	08/03/2022	00:01:50.821760
21	08/03/2022	00:11:51.078884
21	08/03/2022	00:21:51.429556
21	08/03/2022	00:31:51.785399
21	08/03/2022	00:42:01.169526
21	08/03/2022	00:52:01.525361
21	08/03/2022	01:02:01.873709
20	08/03/2022	01:12:02.229588
20	08/03/2022	01:22:02.585427
20	08/03/2022	01:32:02.873709
20	08/03/2022	01:42:03.159679
20	08/03/2022	01:52:03.420033
20	08/03/2022	02:02:03.776077
20	08/03/2022	02:12:04.131943
20	08/03/2022	02:22:04.487803
20	08/03/2022	02:32:04.758966
20	08/03/2022	02:42:05.114844
20	08/03/2022	02:52:05.452415
20	08/03/2022	03:02:05.739591
20	08/03/2022	03:12:06.095445
20	08/03/2022	03:22:08.708751
20	08/03/2022	03:32:08.965926
19	08/03/2022	03:42:11.486477
19	08/03/2022	03:52:11.843707
19	08/03/2022	04:02:12.102026
19	08/03/2022	04:12:12.377807
19	08/03/2022	04:22:12.644648
19	08/03/2022	04:32:13.002135
19	08/03/2022	04:42:13.359915
19	08/03/2022	04:52:13.635068
18	08/03/2022	05:02:13.938392
18	08/03/2022	05:12:14.200641
18	08/03/2022	05:22:14.458798
17	08/03/2022	05:32:14.720192
17	08/03/2022	05:42:17.335893
17	08/03/2022	05:52:22.209210
17	08/03/2022	06:02:22.520371
18	08/03/2022	06:12:22.875153
18	08/03/2022	06:22:23.172328
18	08/03/2022	06:32:23.430875
18	08/03/2022	06:42:23.691681
18	08/03/2022	06:52:23.960960
18	08/03/2022	07:02:24.310968
18	08/03/2022	07:12:24.668313
18	08/03/2022	07:22:25.025642
19	08/03/2022	07:32:25.300428
19	08/03/2022	07:42:25.657634
19	08/03/2022	07:52:26.014391
19	08/03/2022	08:02:28.558129
19	08/03/2022	08:12:28.875064
19	08/03/2022	08:22:29.231961
19	08/03/2022	08:32:29.589218
19	08/03/2022	08:42:29.880356
19	08/03/2022	08:52:30.148181
19	08/03/2022	09:02:30.505281
19	08/03/2022	09:12:30.861053
19	08/03/2022	09:22:31.142222
19	08/03/2022	09:32:31.480971
19	08/03/2022	09:42:31.838366
19	08/03/2022	09:52:32.146318
19	08/03/2022	10:02:32.500649
19	08/03/2022	10:12:32.857367
19	08/03/2022	10:22:33.214145
19	08/03/2022	10:32:33.571445
19	08/03/2022	10:42:33.875178
19	08/03/2022	10:52:34.212577
19	08/03/2022	11:02:34.569909
19	08/03/2022	11:12:34.875030
19	08/03/2022	11:22:35.232322
19	08/03/2022	11:32:35.589724
19	08/03/2022	11:42:35.875152
19	08/03/2022	11:52:36.232305
19	08/03/2022	12:02:36.590002
19	08/03/2022	12:12:36.939079
19	08/03/2022	12:22:37.290476
20	08/03/2022	12:32:37.647490
20	08/03/2022	12:42:37.920860
20	08/03/2022	12:52:38.278117
19	08/03/2022	13:02:38.631075
20	08/03/2022	13:12:38.950347
20	08/03/2022	13:22:39.306827
20	08/03/2022	13:32:41.898282
20	08/03/2022	13:42:42.255362
20	08/03/2022	13:52:42.608446
20	08/03/2022	14:02:42.875298
21	08/03/2022	14:12:43.184265
21	08/03/2022	14:22:43.541173
20	08/03/2022	14:32:43.875050
21	08/03/2022	14:42:44.232548
21	08/03/2022	14:52:44.589790
21	08/03/2022	15:02:44.944250
21	08/03/2022	15:12:45.301578
21	08/03/2022	15:22:45.657416
21	08/03/2022	15:32:46.009464
21	08/03/2022	15:42:46.366432
21	08/03/2022	15:52:46.723952
21	08/03/2022	16:02:47.079756
21	08/03/2022	16:12:47.430753
21	08/03/2022	16:22:47.736508
21	08/03/2022	16:32:48.093514
21	08/03/2022	16:42:48.440738
21	08/03/2022	16:52:48.791109
21	08/03/2022	17:02:49.068283
21	08/03/2022	17:12:49.425489
21	08/03/2022	17:22:49.782049
21	08/03/2022	17:32:50.137896
21	08/03/2022	17:42:50.395602
21	08/03/2022	17:52:50.662627
22	08/03/2022	18:02:50.937272
21	08/03/2022	18:12:51.294483
22	08/03/2022	18:22:51.651700
21	08/03/2022	18:32:51.920686
21	08/03/2022	18:42:52.277845
21	08/03/2022	18:52:52.601000
21	08/03/2022	19:02:52.875145
21	08/03/2022	19:12:53.232399
21	08/03/2022	19:22:53.588973
21	08/03/2022	19:32:53.917893
21	08/03/2022	19:42:54.275114
21	08/03/2022	19:52:54.630985
21	08/03/2022	20:02:54.893702
20	08/03/2022	20:12:55.250397
21	08/03/2022	20:22:55.607161
21	08/03/2022	20:32:55.874535
21	08/03/2022	20:42:56.231708
21	08/03/2022	20:52:56.580717
21	08/03/2022	21:02:56.897866
21	08/03/2022	21:12:57.255114
21	08/03/2022	21:22:57.612171
21	08/03/2022	21:32:57.874019
21	08/03/2022	21:42:58.135063
21	08/03/2022	21:52:58.461193
21	08/03/2022	22:02:58.811006
21	08/03/2022	22:12:59.083742
21	08/03/2022	22:22:59.347674
21	08/03/2022	22:32:59.605582
21	08/03/2022	22:42:59.874999
21	08/03/2022	22:53:00.231677
21	08/03/2022	23:03:00.522062
21	08/03/2022	23:13:00.874520
21	08/03/2022	23:23:01.231366
21	08/03/2022	23:33:01.588232
20	08/03/2022	23:43:01.945171
21	08/03/2022	23:53:02.302535
21	09/03/2022	00:03:02.659836
21	09/03/2022	00:13:03.016426
21	09/03/2022	00:23:03.374002
21	09/03/2022	00:33:03.640324
21	09/03/2022	00:43:03.998031
21	09/03/2022	00:53:04.305719
21	09/03/2022	01:03:04.565163
21	09/03/2022	01:13:04.875015
21	09/03/2022	01:23:05.142428
20	09/03/2022	01:33:05.491021
20	09/03/2022	01:43:05.848097
20	09/03/2022	01:53:06.205589
20	09/03/2022	02:03:06.491394
20	09/03/2022	02:13:06.764401
20	09/03/2022	02:23:07.039504
20	09/03/2022	02:33:07.313594
20	09/03/2022	02:43:09.929032
20	09/03/2022	02:53:10.198091
19	09/03/2022	03:03:10.555672
19	09/03/2022	03:13:10.910461
19	09/03/2022	03:23:11.267065
19	09/03/2022	03:33:11.568169
19	09/03/2022	03:43:11.925383
18	09/03/2022	03:53:12.281097
18	09/03/2022	04:03:12.600402
18	09/03/2022	04:13:12.875085
18	09/03/2022	04:23:13.135960
17	09/03/2022	04:33:13.492549
17	09/03/2022	04:43:13.849850
17	09/03/2022	04:53:14.126614
17	09/03/2022	05:03:14.480988
17	09/03/2022	05:13:14.744603
17	09/03/2022	05:23:15.002316
17	09/03/2022	05:33:15.261093
17	09/03/2022	05:43:15.540931
17	09/03/2022	05:53:15.875028
17	09/03/2022	06:03:16.228650
17	09/03/2022	06:13:16.489922
17	09/03/2022	06:23:16.846623
17	09/03/2022	06:33:17.190902
18	09/03/2022	06:43:17.541008
18	09/03/2022	06:53:17.898521
18	09/03/2022	07:03:18.255885
18	09/03/2022	07:13:18.613454
19	09/03/2022	07:23:21.229124
19	09/03/2022	07:33:21.586333
18	09/03/2022	07:43:21.930524
18	09/03/2022	07:53:22.200852
19	09/03/2022	08:03:22.481012
18	09/03/2022	08:13:22.750924
18	09/03/2022	08:23:23.108339
19	09/03/2022	08:33:23.401127
19	09/03/2022	08:43:23.755984
18	09/03/2022	08:53:24.113194
19	09/03/2022	09:03:24.470466
19	09/03/2022	09:13:24.775595
19	09/03/2022	09:23:25.132823
19	09/03/2022	09:33:25.489433
19	09/03/2022	09:43:25.846292
19	09/03/2022	09:53:26.201040
19	09/03/2022	10:03:26.465848
19	09/03/2022	10:13:26.823155
19	09/03/2022	10:23:27.179804
19	09/03/2022	10:33:27.476950
19	09/03/2022	10:43:27.834186
19	09/03/2022	10:53:28.108033
19	09/03/2022	11:03:28.465157
19	09/03/2022	11:13:28.822355
19	09/03/2022	11:23:29.130417
19	09/03/2022	11:33:29.487614
19	09/03/2022	11:43:29.844855
19	09/03/2022	11:53:30.107145
19	09/03/2022	12:03:30.366705
19	09/03/2022	12:13:30.723971
19	09/03/2022	12:23:31.076909
19	09/03/2022	12:33:31.341136
19	09/03/2022	12:43:31.617108
19	09/03/2022	12:53:34.148515
19	09/03/2022	13:03:34.505142
19	09/03/2022	13:13:34.831786
19	09/03/2022	13:23:35.100567
19	09/03/2022	13:33:35.374995
19	09/03/2022	13:43:35.649515
19	09/03/2022	13:53:35.920412
19	09/03/2022	14:03:36.277677
19	09/03/2022	14:13:36.601066
19	09/03/2022	14:23:36.861979
19	09/03/2022	14:33:37.126971
20	09/03/2022	14:43:37.484258
20	09/03/2022	14:53:37.744708
20	09/03/2022	15:03:38.101349
20	09/03/2022	15:13:38.446648
20	09/03/2022	15:23:38.803611
20	09/03/2022	15:33:41.418219
20	09/03/2022	15:43:41.775475
21	09/03/2022	15:53:42.038423
21	09/03/2022	16:03:42.395789
21	09/03/2022	16:13:42.665419
21	09/03/2022	16:23:42.968740
21	09/03/2022	16:33:43.325371
21	09/03/2022	16:43:43.597057
21	09/03/2022	16:53:43.881037
21	09/03/2022	17:03:44.150994
21	09/03/2022	17:13:44.458719
21	09/03/2022	17:23:44.779605
21	09/03/2022	17:33:45.136867
21	09/03/2022	17:43:45.400614
21	09/03/2022	17:53:45.669102
20	09/03/2022	18:03:45.931845
20	09/03/2022	18:13:46.253167
20	09/03/2022	18:23:46.609776
20	09/03/2022	18:33:46.911044
20	09/03/2022	18:43:47.180398
20	09/03/2022	18:53:47.537847
20	09/03/2022	19:03:47.795601
20	09/03/2022	19:13:48.121182
20	09/03/2022	19:23:48.441044
20	09/03/2022	19:33:48.698170
19	09/03/2022	19:43:49.055397
19	09/03/2022	19:53:49.380366
19	09/03/2022	20:03:49.640248
19	09/03/2022	20:13:49.931001
19	09/03/2022	20:23:50.205922
19	09/03/2022	20:33:50.508705
19	09/03/2022	20:43:50.781789
19	09/03/2022	20:53:51.054923
19	09/03/2022	21:03:51.321018
19	09/03/2022	21:13:51.678186
19	09/03/2022	21:23:51.966215
19	09/03/2022	21:33:52.294303
19	09/03/2022	21:43:52.558972
19	09/03/2022	21:53:52.841085
20	09/03/2022	22:03:53.197695
20	09/03/2022	22:13:55.717928
20	09/03/2022	22:23:56.075141
20	09/03/2022	22:33:56.431717
20	09/03/2022	22:43:56.744476
20	09/03/2022	22:53:57.101700
20	09/03/2022	23:03:57.400964
20	09/03/2022	23:13:57.758319
20	09/03/2022	23:23:58.115534
20	09/03/2022	23:33:58.420553
20	09/03/2022	23:43:58.693772
20	09/03/2022	23:53:58.961020
20	10/03/2022	00:03:59.231201
20	10/03/2022	00:13:59.487446
20	10/03/2022	00:23:59.781163
20	10/03/2022	00:34:00.066589
20	10/03/2022	00:44:00.360504
20	10/03/2022	00:54:00.687128
20	10/03/2022	01:04:01.043878
20	10/03/2022	01:14:01.400364
20	10/03/2022	01:24:01.720403
20	10/03/2022	01:34:01.981036
20	10/03/2022	01:44:02.250337
20	10/03/2022	01:54:02.607695
19	10/03/2022	02:04:02.964996
20	10/03/2022	02:14:03.250129
20	10/03/2022	02:24:03.607528
20	10/03/2022	02:34:03.964303
20	10/03/2022	02:44:04.305955
20	10/03/2022	02:54:04.569668
20	10/03/2022	03:04:04.927082
20	10/03/2022	03:14:05.211018
20	10/03/2022	03:24:05.472690
20	10/03/2022	03:34:05.829578
20	10/03/2022	03:44:06.186316
20	10/03/2022	03:54:06.540620
20	10/03/2022	04:04:06.897662
20	10/03/2022	04:14:07.240417
20	10/03/2022	04:24:07.597433
20	10/03/2022	04:34:07.875133
20	10/03/2022	04:44:08.145767
20	10/03/2022	04:54:08.503107
19	10/03/2022	05:04:08.859861
19	10/03/2022	05:14:09.171133
19	10/03/2022	05:24:09.440976
18	10/03/2022	05:34:09.716811
18	10/03/2022	05:44:10.056173
18	10/03/2022	05:54:10.413546
18	10/03/2022	06:04:10.726254
18	10/03/2022	06:14:11.082863
18	10/03/2022	06:24:11.366838
19	10/03/2022	06:34:11.723749
19	10/03/2022	06:44:11.985548
19	10/03/2022	06:54:12.305259
19	10/03/2022	07:04:12.601260
19	10/03/2022	07:14:12.951020
19	10/03/2022	07:24:13.307957
19	10/03/2022	07:34:13.664930
19	10/03/2022	07:44:13.960480
19	10/03/2022	07:54:14.318152
19	10/03/2022	08:04:14.675229
19	10/03/2022	08:14:15.032728
19	10/03/2022	08:24:15.320857
19	10/03/2022	08:34:15.678291
19	10/03/2022	08:44:15.948754
19	10/03/2022	08:54:16.300929
19	10/03/2022	09:04:16.657853
19	10/03/2022	09:14:16.919873
19	10/03/2022	09:24:17.190921
19	10/03/2022	09:34:17.548495
19	10/03/2022	09:44:17.905804
19	10/03/2022	09:54:18.261244
19	10/03/2022	10:04:18.618451
19	10/03/2022	10:14:18.883196
19	10/03/2022	10:24:19.151685
19	10/03/2022	10:34:19.481190
19	10/03/2022	10:44:19.749891
19	10/03/2022	10:54:20.106888
19	10/03/2022	11:04:20.369068
19	10/03/2022	11:14:20.720987
19	10/03/2022	11:24:20.995829
19	10/03/2022	11:34:21.353056
19	10/03/2022	11:44:21.710321
19	10/03/2022	11:54:21.971167
19	10/03/2022	12:04:22.293920
20	10/03/2022	12:14:22.566265
20	10/03/2022	12:24:22.824033
20	10/03/2022	12:34:23.180936
20	10/03/2022	12:44:23.441372
20	10/03/2022	12:54:23.721144
20	10/03/2022	13:04:24.077966
20	10/03/2022	13:14:24.338501
20	10/03/2022	13:24:24.600486
21	10/03/2022	13:34:24.920441
21	10/03/2022	13:44:25.181818
21	10/03/2022	13:54:25.451006
21	10/03/2022	14:04:25.721367
21	10/03/2022	14:14:26.078655
21	10/03/2022	14:24:26.346533
21	10/03/2022	14:34:26.682133
21	10/03/2022	14:44:27.031022
21	10/03/2022	14:54:27.298363
21	10/03/2022	15:04:27.655485
21	10/03/2022	15:14:27.970900
21	10/03/2022	15:24:28.242767
21	10/03/2022	15:34:28.502796
21	10/03/2022	15:44:28.860046
21	10/03/2022	15:54:29.127755
21	10/03/2022	16:04:29.401045
21	10/03/2022	16:14:29.668172
21	10/03/2022	16:24:29.928055
22	10/03/2022	16:34:30.285437
22	10/03/2022	16:44:30.547082
22	10/03/2022	16:54:30.841165
22	10/03/2022	17:04:31.198391
22	10/03/2022	17:14:31.555741
22	10/03/2022	17:24:31.827273
22	10/03/2022	17:34:32.184516
22	10/03/2022	17:44:32.459217
22	10/03/2022	17:54:32.731185
22	10/03/2022	18:04:33.030500
22	10/03/2022	18:14:33.386343
23	10/03/2022	18:24:33.739587
22	10/03/2022	18:34:34.095446
22	10/03/2022	18:44:34.451256
22	10/03/2022	18:54:34.807127
22	10/03/2022	19:04:35.078917
22	10/03/2022	19:14:35.434775
22	10/03/2022	19:24:35.789586
21	10/03/2022	19:34:36.051966
22	10/03/2022	19:44:36.407838
22	10/03/2022	19:54:36.763679
22	10/03/2022	20:04:37.036097
22	10/03/2022	20:14:37.320108
22	10/03/2022	20:24:37.591213
21	10/03/2022	20:34:37.873578
22	10/03/2022	20:44:38.231069
22	10/03/2022	20:54:38.588401
22	10/03/2022	21:04:38.875078
22	10/03/2022	21:14:39.232035
22	10/03/2022	21:24:39.503719
22	10/03/2022	21:34:39.860781
22	10/03/2022	21:44:40.217287
21	10/03/2022	21:54:40.479054
21	10/03/2022	22:04:40.836768
21	10/03/2022	22:14:41.194050
21	10/03/2022	22:24:41.551488
21	10/03/2022	22:34:41.875108
21	10/03/2022	22:44:42.230925
21	10/03/2022	22:54:42.587888
21	10/03/2022	23:04:42.874858
21	10/03/2022	23:14:43.232040
21	10/03/2022	23:24:43.589396
21	10/03/2022	23:34:43.873670
21	10/03/2022	23:44:44.230703
21	10/03/2022	23:54:44.587972
21	11/03/2022	00:04:44.874747
21	11/03/2022	00:14:45.137252
21	11/03/2022	00:24:45.494702
21	11/03/2022	00:34:45.850587
21	11/03/2022	00:44:46.149730
21	11/03/2022	00:54:46.507071
21	11/03/2022	01:04:46.765623
21	11/03/2022	01:14:47.123414
21	11/03/2022	01:24:47.480956
21	11/03/2022	01:34:47.837946
21	11/03/2022	01:44:48.171034
21	11/03/2022	01:54:48.460987
20	11/03/2022	02:04:48.726249
20	11/03/2022	02:14:49.088135
20	11/03/2022	02:24:49.440995
20	11/03/2022	02:34:49.798209
20	11/03/2022	02:44:50.121032
20	11/03/2022	02:54:50.478200
20	11/03/2022	03:04:50.830941
20	11/03/2022	03:14:51.188130
20	11/03/2022	03:24:51.481118
20	11/03/2022	03:34:51.838267
20	11/03/2022	03:44:52.195046
20	11/03/2022	03:54:52.551967
20	11/03/2022	04:04:52.843357
20	11/03/2022	04:14:53.200447
20	11/03/2022	04:24:53.557592
20	11/03/2022	04:34:53.824508
20	11/03/2022	04:44:54.088485
19	11/03/2022	04:54:54.354769
19	11/03/2022	05:04:54.658611
19	11/03/2022	05:14:55.015576
19	11/03/2022	05:24:55.340359
18	11/03/2022	05:34:55.650917
18	11/03/2022	05:44:56.008235
18	11/03/2022	05:54:56.306281
18	11/03/2022	06:04:56.663747
18	11/03/2022	06:14:57.019558
18	11/03/2022	06:24:57.292927
18	11/03/2022	06:34:57.553694
19	11/03/2022	06:44:57.875039
19	11/03/2022	06:54:58.232333
19	11/03/2022	07:04:58.589151
19	11/03/2022	07:14:58.875068
19	11/03/2022	07:24:59.134644
19	11/03/2022	07:34:59.480998
19	11/03/2022	07:44:59.744001
19	11/03/2022	07:55:00.101323
19	11/03/2022	08:05:00.458580
19	11/03/2022	08:15:00.815625
19	11/03/2022	08:25:01.172961
19	11/03/2022	08:35:01.526353
19	11/03/2022	08:45:01.880702
19	11/03/2022	08:55:02.200592
19	11/03/2022	09:05:02.458483
19	11/03/2022	09:15:02.815770
19	11/03/2022	09:25:03.078794
19	11/03/2022	09:35:03.345359
19	11/03/2022	09:45:03.641130
19	11/03/2022	09:55:03.998309
19	11/03/2022	10:05:04.355525
